video_id,title,published_at,period,duration,view_count,comment_count,youtube_url,current_db_label,review_label,needs_review,candidate_confidence,label_status,labeler,labeled_at,notes,evidence
G1luaR8EnSo,見到世界級偶像 Alan Walker 是什麼體驗？直接把自己做好的歌給他聽！ @Alanwalkermusic,2024-08-21T13:00:30Z,post,PT23M6S,445151,298,https://www.youtube.com/watch?v=G1luaR8EnSo,eric,eric,False,,,human,2026-05-02 17:50:27,,
nbEFVEAMiTI,我們真的帶賀瓏去非洲了！大出包卡在機場飛不了？！,2024-08-28T13:00:07Z,post,PT42M21S,2952790,5381,https://www.youtube.com/watch?v=nbEFVEAMiTI,collab,collab,False,,,human,2026-05-02 17:50:27,,
quNNIilbxUw,第一天就去2個非洲國家！爬山涉水尋找超稀有猩猩行程太硬了吧！,2024-09-04T13:00:30Z,post,PT48M9S,2507621,2022,https://www.youtube.com/watch?v=quNNIilbxUw,collab,collab,False,,,human,2026-05-02 17:50:27,,
HJ5uQCVasO8,台灣人在邦交國的生活！在海外打拼的台灣人令人感動！,2024-09-11T13:00:25Z,post,PT31M26S,661988,451,https://www.youtube.com/watch?v=HJ5uQCVasO8,eric,eric,False,,,human,2026-05-02 17:50:27,,
rtHYZCHI6GI,非洲大草原超刺激！精彩不斷的獨家畫面！,2024-09-18T13:01:02Z,post,PT40M23S,1966141,960,https://www.youtube.com/watch?v=rtHYZCHI6GI,collab,collab,False,,,human,2026-05-02 17:50:27,,
hhlpf1K4Dtw,隨機找巴黎人文化交流！冷淡的巴黎人會答應嗎？！,2024-09-25T13:00:49Z,post,PT36M29S,1415492,1385,https://www.youtube.com/watch?v=hhlpf1K4Dtw,eric,eric,False,,,human,2026-05-02 17:50:27,,
K9rbtMYkDrk,全世界最古老遊樂園長怎樣？和丹麥小帥哥坐超刺激雲霄飛車狂尖叫！,2024-10-02T13:00:24Z,post,PT22M53S,789583,427,https://www.youtube.com/watch?v=K9rbtMYkDrk,ian,ian,False,,,human,2026-05-02 17:50:27,,
1CJ-ZkHCjiQ,教世界頂級F1賽車手台式騎車🔥整場催落、超愛小籠包！,2024-10-16T13:00:01Z,post,PT28M,822801,519,https://www.youtube.com/watch?v=1CJ-ZkHCjiQ,eric,eric,False,,,human,2026-05-02 17:50:27,,
3pWV6FQoM7s,從法國隨機帶外國人回台灣！第一次來亞洲就帶他去花蓮！,2024-10-23T13:00:05Z,post,PT42M6S,3074017,4577,https://www.youtube.com/watch?v=3pWV6FQoM7s,ian,ian,False,,,human,2026-05-02 17:50:27,,
ShNeNadSOGU,探索巴黎真實生活！工作假期也太多！美食浪漫之都適合居住嗎？,2024-10-30T13:00:35Z,post,PT1H13M37S,2202074,1437,https://www.youtube.com/watch?v=ShNeNadSOGU,eric,eric,False,,,human,2026-05-02 17:50:27,,
-veFTyDxQHg,腿軟抽筋的體能挑戰！完全低估這越野接力賽！,2024-11-06T13:00:00Z,post,PT32M26S,782060,461,https://www.youtube.com/watch?v=-veFTyDxQHg,collab,collab,False,,,human,2026-05-02 17:50:27,,
kfLkQvzzCho,公路車新手一路從台北騎到高雄！有史以來最漫長的體能挑戰！ft. @eLunfitness,2024-11-13T13:00:55Z,post,PT39M4S,1450452,960,https://www.youtube.com/watch?v=kfLkQvzzCho,ian,ian,False,,,human,2026-05-02 17:50:27,,
g1MrLjeK-CY,在台北101上班原來這麼爽！酒喝到飽跟特殊的員工福利！,2024-11-16T15:01:36Z,post,PT31M52S,154140,232,https://www.youtube.com/watch?v=g1MrLjeK-CY,ian,ian,False,,,human,2026-05-02 17:50:27,,
tb0JHyh_I1E,偷偷飛到美國給Eric生日驚喜！驚喜突襲會成功嗎？,2024-11-20T13:01:12Z,post,PT22M55S,1093108,654,https://www.youtube.com/watch?v=tb0JHyh_I1E,collab,collab,False,,,human,2026-05-02 17:50:27,,
uB4CmizklyY,大家忽略掉的iPhone 16 Pro包裝細節跟今年Apple的包裝大突破！,2024-11-24T14:00:56Z,post,PT25M56S,593571,609,https://www.youtube.com/watch?v=uB4CmizklyY,ian,ian,False,,,human,2026-05-02 17:50:27,,
wn9rDTUzMdQ,史上最硬爬山行程！被印尼Rinjani火山虐爆！火山口超震撼！🔥,2024-11-27T13:01:11Z,post,PT27M57S,738159,442,https://www.youtube.com/watch?v=wn9rDTUzMdQ,ian,ian,False,,,human,2026-05-02 17:50:27,,
JU_D7biugnc,丹麥鮮肉初次約會台灣女生！拍下兩人超甜互動💕會在一起嗎？,2024-12-04T13:00:20Z,post,PT29M25S,565712,498,https://www.youtube.com/watch?v=JU_D7biugnc,other,other,False,,,human,2026-05-02 17:50:27,,
jxxuYg7phzE,走鐘獎首度奪獎！向主持前輩取經挑戰臨場反應！Feat. 好多創作者,2024-12-08T13:00:54Z,post,PT18M50S,322340,225,https://www.youtube.com/watch?v=jxxuYg7phzE,collab,collab,False,,,human,2026-05-02 17:50:27,,
NbAXN3CEqQ0,連台北人都不知道的秘境？！帶丹麥鮮肉體驗他秒被圈粉！,2024-12-11T13:00:23Z,post,PT37M1S,1056308,768,https://www.youtube.com/watch?v=NbAXN3CEqQ0,collab,collab,False,,,human,2026-05-02 17:50:27,,
3dzDHVNgdPY,丹麥鮮肉和台灣女孩露營約會！浪漫到以為在演戀愛實境秀！💕,2024-12-18T13:00:05Z,post,PT29M,824430,600,https://www.youtube.com/watch?v=3dzDHVNgdPY,collab,collab,False,,,human,2026-05-02 17:50:27,,
guvo-uB_S-A,【超級鐵人全記錄】EP1: 人生清單最恐懼的一項！🔥,2024-12-26T13:00:49Z,post,PT59M8S,1011878,1643,https://www.youtube.com/watch?v=guvo-uB_S-A,ian,ian,False,,,human,2026-05-02 17:50:27,,
zELfBg5B8cY,走進非洲最大貧民窟，這裡的真實生活震撼所有人...,2025-01-02T13:01:17Z,post,PT22M59S,1079139,507,https://www.youtube.com/watch?v=zELfBg5B8cY,ian,ian,False,,,human,2026-05-02 17:50:27,,
MSR7_DQ6SuI,獨家開箱美國馬戲團超驚險訓練！危險又迷人的職業！,2025-01-08T13:00:23Z,post,PT34M12S,667534,513,https://www.youtube.com/watch?v=MSR7_DQ6SuI,eric,eric,False,,,human,2026-05-02 17:50:27,,
WVN0uUnf5ys,住進世界最高樹屋是什麼體驗？用滑索才能抵達的神秘樹屋！？,2025-01-15T13:00:51Z,post,PT35M44S,1298978,664,https://www.youtube.com/watch?v=WVN0uUnf5ys,collab,collab,False,,,human,2026-05-02 17:50:27,,
-NJbhogxG4I,泳渡美國最難逃監獄！被恐懼吞噬游到崩潰...,2025-01-22T13:00:00Z,post,PT36M46S,1231552,1543,https://www.youtube.com/watch?v=-NJbhogxG4I,eric,eric,False,,,human,2026-05-02 17:50:27,,
x4jjgT_8f-4,探秘美國歌手日常！又苦又精彩的追夢人生！,2025-02-05T13:01:28Z,post,PT27M31S,255234,390,https://www.youtube.com/watch?v=x4jjgT_8f-4,eric,eric,False,,,human,2026-05-02 17:50:27,,
mVNxD_UjKhE,矽谷生活的真實樣貌！大家嚮往的矽谷值得嗎？,2025-02-19T13:01:10Z,post,PT1H3M54S,1338877,827,https://www.youtube.com/watch?v=mVNxD_UjKhE,eric,eric,False,,,human,2026-05-02 17:50:27,,
GkM9Uvhc8qU,亞洲最少人去的地方！只有我一個觀光客？！,2025-02-23T13:00:17Z,post,PT29M23S,885880,470,https://www.youtube.com/watch?v=GkM9Uvhc8qU,ian,ian,False,,,human,2026-05-02 17:50:27,,
BN_agToqruk,藏著巫術的菲律賓神秘小島！親身體驗快失落的巫術療法！,2025-02-26T14:20:09Z,post,PT32M21S,811906,405,https://www.youtube.com/watch?v=BN_agToqruk,ian,ian,False,,,human,2026-05-02 17:50:27,,
IYKlc_AWcjM,狂風暴雨的徒步之旅！解鎖人生清單智利百內國家公園！,2025-03-05T13:00:22Z,post,PT47M57S,1152957,733,https://www.youtube.com/watch?v=IYKlc_AWcjM,eric,eric,False,,,human,2026-05-02 17:50:27,,
Luk76_1D7e0,讓員工射飛鏢+抽機票！獎金遊戲大放送！,2025-03-12T13:00:30Z,post,PT31M22S,561271,308,https://www.youtube.com/watch?v=Luk76_1D7e0,ian,ian,False,,,human,2026-05-02 17:50:27,,
kQK-BzalxUY,【超級鐵人全記錄】EP2: 跑到吐也不能放棄！鐵人三項訓練真實紀錄壓力超大...,2025-03-19T13:01:13Z,post,PT36M10S,665050,333,https://www.youtube.com/watch?v=kQK-BzalxUY,ian,ian,False,,,human,2026-05-02 17:50:27,,
It8n5TTTDg4,巴拉圭人超愛台灣！開箱邦交國的外交生活！,2025-03-26T13:00:23Z,post,PT47M27S,865111,647,https://www.youtube.com/watch?v=It8n5TTTDg4,eric,eric,False,,,human,2026-05-02 17:50:27,,
X7lKFoR_LNE,頻道重大消息公布！ @FunkyDance,2025-04-01T04:00:33Z,post,PT15M53S,973795,2034,https://www.youtube.com/watch?v=X7lKFoR_LNE,eric,eric,False,,,human,2026-05-02 17:50:27,,
_y_NN_2CTy0,大部分的居民都不用工作! 房子都直接政府送？！,2025-04-06T13:00:54Z,post,PT35M2S,1515245,595,https://www.youtube.com/watch?v=_y_NN_2CTy0,ian,ian,False,,,human,2026-05-02 17:50:27,,
Ra2Ksib4V-E,探索周杰倫想去的神秘教堂！法國鮮肉巴黎約會行程！,2025-04-09T13:00:43Z,post,PT1H1M41S,1399687,2227,https://www.youtube.com/watch?v=Ra2Ksib4V-E,eric,eric,False,,,human,2026-05-02 17:50:27,,
ksX9LBmUtQU,讓法國小鮮肉用飛鏢射哪我們就去哪！意外發現義大利的小秘密！？,2025-04-16T13:01:31Z,post,PT34M20S,967337,900,https://www.youtube.com/watch?v=ksX9LBmUtQU,eric,eric,False,,,human,2026-05-02 17:50:27,,
gVss-fWHcJA,搭32小時飛機探索世界盡頭的生活！為什麼很多人住這！？,2025-04-23T13:01:16Z,post,PT31M9S,1569468,450,https://www.youtube.com/watch?v=gVss-fWHcJA,eric,eric,False,,,human,2026-05-02 17:50:27,,
ek2xPXFflC4,我到澳洲打工度假了！比台灣工作好賺又輕鬆？！,2025-04-30T13:01:18Z,post,PT44M1S,1073773,845,https://www.youtube.com/watch?v=ek2xPXFflC4,ian,ian,False,,,human,2026-05-02 17:50:27,,
auwnX8Mi4xg,首次開箱我洛杉磯住處！為何物價高還這麼多人搬來？！,2025-05-04T13:00:05Z,post,PT1H1M9S,1332276,924,https://www.youtube.com/watch?v=auwnX8Mi4xg,eric,eric,False,,,human,2026-05-02 17:50:27,,
WDa2ZpJgFSY,五週年特別企劃！嘟嘟人合體去粉絲家送我們最新的周邊！,2025-05-07T13:00:52Z,post,PT23M6S,298266,285,https://www.youtube.com/watch?v=WDa2ZpJgFSY,collab,collab,False,,,human,2026-05-02 17:50:27,,
f4ImEUeUdV0,五週年《Be You》周邊商品直播分享！,2025-05-08T15:40:02Z,post,PT1H16M56S,47047,15,https://www.youtube.com/watch?v=f4ImEUeUdV0,other,other,False,,,human,2026-05-02 17:50:27,,
tqXCb1g8CjI,直接跑來地球另一端長怎樣？在當地品嚐到神秘食物聽說排世界第一？！,2025-05-11T13:01:24Z,post,PT34M45S,660652,284,https://www.youtube.com/watch?v=tqXCb1g8CjI,eric,eric,False,,,human,2026-05-02 17:50:27,,
VAj-tK2s6lg,【超級鐵人全記錄】EP3: 不會游泳的人要游3.8公里！克服心中最大的恐懼！,2025-05-14T13:00:55Z,post,PT46M20S,692505,403,https://www.youtube.com/watch?v=VAj-tK2s6lg,ian,ian,False,,,human,2026-05-02 17:50:27,,
L4zwQ_SHtGA,阿根廷爆走24公里登頂看超壯觀山湖景！超近目睹超震撼冰川！,2025-05-18T13:00:39Z,post,PT31M46S,622959,321,https://www.youtube.com/watch?v=L4zwQ_SHtGA,eric,eric,False,,,human,2026-05-02 17:50:27,,
dtyjmZM_TCE,從美國殺回台灣給Ian驚喜！超近距離接觸還是沒發現！？,2025-05-21T13:01:20Z,post,PT29M27S,1225630,677,https://www.youtube.com/watch?v=dtyjmZM_TCE,collab,collab,False,,,human,2026-05-02 17:50:27,,
W9iBa96ITGk,70國創作者挑戰古堡障礙賽！在世界第一的派對島狂歡！,2025-05-28T13:00:55Z,post,PT45M37S,713735,435,https://www.youtube.com/watch?v=W9iBa96ITGk,eric,eric,False,,,human,2026-05-02 17:50:27,,
Msh2bvjzKt4,充滿小偷的巴塞隆納卻超宜居！歐洲的行人美食天堂！,2025-06-11T13:00:39Z,post,PT55M29S,1447402,723,https://www.youtube.com/watch?v=Msh2bvjzKt4,eric,eric,False,,,human,2026-05-02 17:50:27,,
JRVf4CJFzSI,新加坡榮登亞洲最宜居城市！？治安超好政府規劃一切的生活品質！,2025-06-18T13:00:42Z,post,PT1H3M46S,1241166,1628,https://www.youtube.com/watch?v=JRVf4CJFzSI,eric,eric,False,,,human,2026-05-02 17:50:27,,
9P6KUkOY7-U,【超級鐵人全記錄】EP4: 第一場的鐵人三項比賽！7個月訓練後的初鐵竟然還腸胃炎！,2025-06-25T13:00:14Z,post,PT57M43S,617829,363,https://www.youtube.com/watch?v=9P6KUkOY7-U,ian,ian,False,,,human,2026-05-02 17:50:27,,
iN-jr8JzDBA,超艱辛旅程才能抵達的印第安人隱密天地！揭秘沒人看過的美國大峽谷底部！,2025-07-02T13:01:25Z,post,PT40M20S,945879,719,https://www.youtube.com/watch?v=iN-jr8JzDBA,eric,eric,False,,,human,2026-05-02 17:50:27,,
NkB62r4k20Q,台灣人必做的事！一日單攻台灣最高峰！Ft. 融融歷險記,2025-07-09T13:00:55Z,post,PT45M31S,963968,631,https://www.youtube.com/watch?v=NkB62r4k20Q,ian,ian,False,,,human,2026-05-02 17:50:27,,
6SL9lQCoCJI,法國總統最喜歡的台灣人！馬克宏每天吃的甜點是他做的！,2025-07-23T13:00:18Z,post,PT1H11M5S,1142333,1277,https://www.youtube.com/watch?v=6SL9lQCoCJI,eric,eric,False,,,human,2026-05-02 17:50:27,,
42ybHbvn-mo,【超級鐵人全記錄】EP5: 226km最終戰！苦練了8個月就為了今天！,2025-07-30T13:00:07Z,post,PT1H3M50S,984289,1509,https://www.youtube.com/watch?v=42ybHbvn-mo,ian,ian,False,,,human,2026-05-02 17:50:27,,
a_EdTqX03-8,鐵人三項要怎麼準備？鐵人三項攻略大公開🔥,2025-08-03T13:00:06Z,post,PT38M22S,134515,164,https://www.youtube.com/watch?v=a_EdTqX03-8,ian,ian,False,,,human,2026-05-02 17:50:27,,
2RQv3kmoi6A,千人秒殺的售票見面會！準備超久現場還出大烏龍！,2025-08-06T13:00:05Z,post,PT31M22S,439000,238,https://www.youtube.com/watch?v=2RQv3kmoi6A,collab,collab,False,,,human,2026-05-02 17:50:27,,
3pOBeeozgIo,調查肥胖美國裡的綠洲！揭秘當地人長壽的秘密！,2025-08-13T13:00:06Z,post,PT34M59S,545059,357,https://www.youtube.com/watch?v=3pOBeeozgIo,eric,eric,False,,,human,2026-05-02 17:50:27,,
NhZPEv8Dl9A,一年下雨200天居然是歐洲超宜居城市！阿姆斯特丹的隱藏魅力！,2025-08-20T13:00:49Z,post,PT1H8M49S,1204718,720,https://www.youtube.com/watch?v=NhZPEv8Dl9A,eric,eric,False,,,human,2026-05-02 17:50:27,,
60RJx4gJSmk,首次成功帶美國女生回台灣！超準月老廟把她嚇傻！,2025-08-27T13:00:10Z,post,PT1H7M1S,3439124,5734,https://www.youtube.com/watch?v=60RJx4gJSmk,collab,collab,False,,,human,2026-05-02 17:50:27,,
j8-3MEVir_w,隨機決定國家結果抽到荷蘭！最貴的員工旅遊...,2025-09-03T13:01:31Z,post,PT36M30S,1542572,762,https://www.youtube.com/watch?v=j8-3MEVir_w,other,other,False,,,human,2026-05-02 17:50:27,,
us1rwb6gRQ4,全年晴天物價低的里斯本！連當地人都找不太到缺點？,2025-09-10T13:01:59Z,post,PT54M59S,1175085,659,https://www.youtube.com/watch?v=us1rwb6gRQ4,eric,eric,False,,,human,2026-05-02 17:50:27,,
81LOt5ijxdI,隨機找葡萄牙人文化交流！他們超愛台灣美食！,2025-09-17T13:00:15Z,post,PT1H4M29S,1548801,1912,https://www.youtube.com/watch?v=81LOt5ijxdI,eric,eric,False,,,human,2026-05-02 17:50:27,,
av2wHOpAZDA,標到最大最貴的倉儲！意外買到好萊塢製作人的貨櫃！？,2025-09-24T13:00:07Z,post,PT28M,1425564,1159,https://www.youtube.com/watch?v=av2wHOpAZDA,collab,collab,False,,,human,2026-05-02 17:50:27,,
PWwB7oWiAOw,抽籤七年終於能看到的大景！沿路遇到真的恐龍腳印！,2025-10-01T13:00:54Z,post,PT40M48S,883226,427,https://www.youtube.com/watch?v=PWwB7oWiAOw,eric,eric,False,,,human,2026-05-02 17:50:27,,
O7mx2aaH5nc,從荷蘭帶超年輕小帥哥回台灣！初次到亞洲旅遊結果水土不服！？,2025-10-08T13:00:48Z,post,PT1H11M29S,1671584,2735,https://www.youtube.com/watch?v=O7mx2aaH5nc,ian,ian,False,,,human,2026-05-02 17:50:27,,
RoYlSwSDFdc,【荒島求生】Day1：自己DIY蓋避難所！第一晚就快受不了超崩潰！,2025-10-22T13:00:53Z,post,PT52M38S,2430721,3096,https://www.youtube.com/watch?v=RoYlSwSDFdc,collab,collab,False,,,human,2026-05-02 17:50:27,,
OqCEDYJQvBY,【荒島求生】Day2：嚴重缺水！只好爬上超高的椰子樹！,2025-10-25T13:00:50Z,post,PT1H33S,1603569,3205,https://www.youtube.com/watch?v=OqCEDYJQvBY,collab,collab,False,,,human,2026-05-02 17:50:27,,
3rZV41etzl0,【荒島求生】Day3：下海捕魚發現超多海鮮！終於吃到肉了！,2025-10-28T13:00:17Z,post,PT43M56S,1560986,2122,https://www.youtube.com/watch?v=3rZV41etzl0,collab,collab,False,,,human,2026-05-02 17:50:27,,
w1a80AsYbAI,【荒島求生】Day4：探索無人島未知領域！找到新的食物！,2025-10-31T13:02:09Z,post,PT50M5S,1289104,2062,https://www.youtube.com/watch?v=w1a80AsYbAI,collab,collab,False,,,human,2026-05-02 17:50:27,,
bB8BYlEXAD0,【荒島求生】Day5：DIY武器跟佈置陷阱！成功捕捉到食物！？,2025-11-03T13:01:23Z,post,PT47M25S,1201066,1464,https://www.youtube.com/watch?v=bB8BYlEXAD0,collab,collab,False,,,human,2026-05-02 17:50:27,,
8YkSOn9OHfA,【荒島求生】Day6 ：親手成功做一艘船！？準備逃離無人島！,2025-11-06T13:00:16Z,post,PT39M46S,1222501,2322,https://www.youtube.com/watch?v=8YkSOn9OHfA,collab,collab,False,,,human,2026-05-02 17:50:27,,
FaZhbkGhteo,【荒島求生】Day7 ：逃離無人島！7天到底瘦幾公斤！？,2025-11-09T13:00:35Z,post,PT40M13S,1026283,1666,https://www.youtube.com/watch?v=FaZhbkGhteo,collab,collab,False,,,human,2026-05-02 17:50:27,,
3JJPnCF4IV8,直擊團隊女員工新家！意外挖到超早期的歷史照！？,2025-11-16T13:00:06Z,post,PT22M45S,542362,413,https://www.youtube.com/watch?v=3JJPnCF4IV8,ian,ian,False,,,human,2026-05-02 17:50:27,,
eBehlELcZ6k,跑了世界一圈找回真正重要的東西！終於去了我最想去的國家！,2025-11-19T13:01:24Z,post,PT35M49S,864941,888,https://www.youtube.com/watch?v=eBehlELcZ6k,ian,ian,False,,,human,2026-05-02 17:50:27,,
Hg8A8blpCqU,解鎖全世界最大的高級車展！直接體驗邊拍攝邊開車的全新科技！？,2025-11-26T13:00:39Z,post,PT36M44S,438378,234,https://www.youtube.com/watch?v=Hg8A8blpCqU,ian,ian,False,,,human,2026-05-02 17:50:27,,
LtjZ7g4Qzts,養寵物0經驗第一次就照顧100隻動物！帶毛孩放風差點失控！？,2025-12-03T13:00:50Z,post,PT40M2S,1843385,359,https://www.youtube.com/watch?v=LtjZ7g4Qzts,ian,ian,False,,,human,2026-05-02 17:50:27,,
SJWsPIKNU_E,公開 7 年前改變我們人生的那趟旅程！目前為止覺得最美的國家是這？,2025-12-07T13:01:01Z,post,PT28M14S,789106,565,https://www.youtube.com/watch?v=SJWsPIKNU_E,collab,collab,False,,,human,2026-05-02 17:50:27,,
EuvYOsJcsOo,終於跟Delaney在美國重聚！意外開箱小賈斯汀之前住的好萊塢豪宅！,2025-12-17T13:00:24Z,post,PT37M10S,1421972,1558,https://www.youtube.com/watch?v=EuvYOsJcsOo,collab,collab,False,,,human,2026-05-02 17:50:27,,
UaaLHR-8YnA,超多台灣人搬來的美國宜居城市！被這裡的人潮嚇傻！,2025-12-24T13:01:07Z,post,PT1H14M33S,1006222,672,https://www.youtube.com/watch?v=UaaLHR-8YnA,eric,eric,False,,,human,2026-05-02 17:50:27,,
WC-gA4mYJKs,帶Enzo體驗最道地的行程！算命講的超準？！,2026-01-07T13:01:08Z,post,PT35M30S,700625,1533,https://www.youtube.com/watch?v=WC-gA4mYJKs,ian,ian,False,,,human,2026-05-02 17:50:27,,
VNWfbhoa4lU,破世界紀錄高溫的死亡谷！？高溫下在路邊煮午餐會成功嗎？,2026-01-14T13:01:04Z,post,PT54M49S,1078397,780,https://www.youtube.com/watch?v=VNWfbhoa4lU,eric,eric,False,,,human,2026-05-02 17:50:27,,
cFnMpxIt_tQ,葡萄牙行程讓IG粉絲操控！結果吃到外星人海鮮！？,2026-01-21T13:01:14Z,post,PT33M57S,596887,378,https://www.youtube.com/watch?v=cFnMpxIt_tQ,eric,eric,False,,,human,2026-05-02 17:50:27,,
KEdlWS4FfpQ,2025 尾牙獎金大決鬥！20萬超級大獎一人獨得！？,2026-01-28T13:00:41Z,post,PT35M53S,628017,421,https://www.youtube.com/watch?v=KEdlWS4FfpQ,other,other,False,,,human,2026-05-02 17:50:27,,
rOdiuVgLIeE,Eric在美國華府被誤為間諜！？裴洛希親自參與臺灣國慶活動！,2026-02-04T13:01:39Z,post,PT49M47S,527849,563,https://www.youtube.com/watch?v=rOdiuVgLIeE,eric,eric,False,,,human,2026-05-02 17:50:27,,
EoS4Usdn1PY,跟倉儲職業級高手的開箱合作！從天堂到地獄的超猛倉儲競標！,2026-02-08T13:00:32Z,post,PT37M19S,1089832,1474,https://www.youtube.com/watch?v=EoS4Usdn1PY,eric,eric,False,,,human,2026-05-02 17:50:27,,
yGM2cyzOekg,到瑞士跟世界冠軍學滑浪風帆！開箱超美的瑞士小鎮！,2026-02-11T13:01:52Z,post,PT1H8M5S,347698,254,https://www.youtube.com/watch?v=yGM2cyzOekg,ian,ian,False,,,human,2026-05-02 17:50:27,,
2MRXbC1La4A,偷偷把Ian送到日本自己過生日！？心有靈犀到嚇人的一趟驚喜旅程！,2026-02-25T13:00:04Z,post,PT49M34S,1097375,9732,https://www.youtube.com/watch?v=2MRXbC1La4A,ian,ian,False,,,human,2026-05-02 17:50:27,,
4e2yF99iLgg,沙漠黃金城一夕變空城！百年廢墟現場太震撼...,2026-03-04T13:00:08Z,post,PT31M5S,599467,284,https://www.youtube.com/watch?v=4e2yF99iLgg,eric,eric,False,,,human,2026-05-02 17:50:27,,
2zQ515LdTug,全美最宜居的城市生活有多爽！房價貴到離譜還是一堆人搶著住！？,2026-03-11T13:00:12Z,post,PT55M57S,669161,379,https://www.youtube.com/watch?v=2zQ515LdTug,eric,eric,False,,,human,2026-05-02 17:50:27,,
flzcWQkc6rI,深入亞馬遜森林野外過夜！被不明生物咬到全身大過敏,2026-03-18T13:01:21Z,post,PT45M55S,821888,426,https://www.youtube.com/watch?v=flzcWQkc6rI,eric,eric,False,,,human,2026-05-02 17:50:27,,
ESEUaDtp-yw,80年從戰後重生的日本廣島！超美的日本三大景在這邊！,2026-03-22T13:00:19Z,post,PT49M19S,540949,574,https://www.youtube.com/watch?v=ESEUaDtp-yw,ian,ian,False,,,human,2026-05-02 17:50:27,,
J5vkPysXJTw,開箱冷門巴西城市生活！飛20小時過去邀請當地人來台灣！,2026-03-25T13:00:35Z,post,PT57M6S,652963,1372,https://www.youtube.com/watch?v=J5vkPysXJTw,eric,eric,False,,,human,2026-05-02 17:50:27,,
s2RQlXLSGwU,【荒島求生2】正式登場！這次我們能存活多久！？,2026-04-01T04:00:43Z,post,PT34M18S,262929,958,https://www.youtube.com/watch?v=s2RQlXLSGwU,collab,collab,False,,,human,2026-05-02 17:50:27,,
7v9Gkdv-XVA,闖進大力士比賽扛270公斤拱門！？重訓不到半年真的做得到嗎？,2026-04-08T13:00:15Z,post,PT1H1M47S,643740,1637,https://www.youtube.com/watch?v=7v9Gkdv-XVA,eric,eric,False,,,human,2026-05-02 17:50:27,,
dFgrvH2lXHY,隨機抽一種食物吃100小時！體脂還可以掉2%？！,2026-04-15T13:01:14Z,post,PT37M24S,405026,637,https://www.youtube.com/watch?v=dFgrvH2lXHY,ian,ian,False,existing_db_human,already_labeled,human,2026-05-02 17:50:27,,"Existing shared DB video_labels row: label=ian, labeler=human, labeled_at=2026-05-02 17:50:27."
dDMMc4695wY,到台灣高中第一志願教課！發現建中學生根本不唸書！？,2026-04-22T13:01:18Z,post,PT48M57S,725500,1398,https://www.youtube.com/watch?v=dDMMc4695wY,collab,collab,False,existing_db_human,already_labeled,human,2026-05-02 17:50:27,,"Existing shared DB video_labels row: label=collab, labeler=human, labeled_at=2026-05-02 17:50:27."
PZ0sLJjt_kY,巴西必做的人生清單！6500萬人一起嗨到凌晨五點！,2026-04-29T13:00:49Z,post,PT30M3S,366173,371,https://www.youtube.com/watch?v=PZ0sLJjt_kY,eric,eric,False,existing_db_human,already_labeled,human,2026-05-02 17:50:27,,"Existing shared DB video_labels row: label=eric, labeler=human, labeled_at=2026-05-02 17:50:27."
0dYYLxnQaJM,一日職業男排的地獄特訓！打到雙手瘀青！,2026-05-06T13:00:05Z,post,PT41M12S,311821,1031,https://www.youtube.com/watch?v=0dYYLxnQaJM,collab,collab,False,user_confirmed,confirmed_by_user,human_delta_confirmed,2026-06-03 16:48:18,2026-06 delta label confirmed by user in Codex chat.,User confirmed in chat on 2026-06-04. Earlier evidence: comment evidence strongly mentions Ian+Eric together and says the video is a combined/host-pair episode.
mITaFHhulzg,員工設計超狂宜蘭私藏行程！贏家直接拿走萬元獎金！？,2026-05-13T13:21:32Z,post,PT44M32S,647133,748,https://www.youtube.com/watch?v=mITaFHhulzg,other,other,False,user_confirmed,confirmed_by_user,human_delta_confirmed,2026-06-03 16:48:18,2026-06 delta label confirmed by user in Codex chat.,User confirmed in chat on 2026-06-04. Earlier evidence suggested this could be team/employee-led enough to consider other.
Q4CCBr_Q8Dc,【Just DoDo It】Official Music Video,2026-05-20T13:00:28Z,post,PT3M13S,279859,867,https://www.youtube.com/watch?v=Q4CCBr_Q8Dc,collab,collab,False,user_confirmed,confirmed_by_user,human_delta_confirmed,2026-06-03 16:48:18,2026-06 delta label confirmed by user in Codex chat.,User confirmed in chat on 2026-06-04. Earlier evidence: official music video for channel anniversary; comments and description refer to Ian and Eric together.
RUzLq2n6MOQ,砸百萬自己出新歌拍MV！製作半年終於誕生！,2026-05-20T13:00:37Z,post,PT1H2M3S,332063,266,https://www.youtube.com/watch?v=RUzLq2n6MOQ,collab,collab,False,user_confirmed,confirmed_by_user,human_delta_confirmed,2026-06-03 16:48:18,2026-06 delta label confirmed by user in Codex chat.,User confirmed in chat on 2026-06-04. Earlier evidence: behind-the-scenes for the MV with Ian and Eric producing/singing together.
VbwkmeHIkJs,美國領土卻不說英文的城市！？全世界最亮的藍眼淚在這！,2026-05-27T13:00:37Z,post,PT39M20S,567997,535,https://www.youtube.com/watch?v=VbwkmeHIkJs,eric,eric,False,user_confirmed,confirmed_by_user,human_delta_confirmed,2026-06-03 16:48:18,2026-06 delta label confirmed by user in Codex chat.,User confirmed in chat on 2026-06-04. Earlier evidence: comments explicitly call this an Eric solo travel video.
